output_prefix,motif_id,motif_name,SEA_NOSEA_change,SEA_NOSEA_pvalue,SEA_NOSEA_highlighted,IF_UF_change,IF_UF_pvalue,IF_UF_highlighted,highlighted,quadrant,plot_group
DUXA_MA0884.2,MA0884.2,DUXA,-0.11094,2.19701e-67,TRUE,0.03393,2.67346e-22,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
KLF10_MA1511.2,MA1511.2,KLF10,0.02531,1.0106100000000001e-55,FALSE,-0.06389,1.2860699999999999e-86,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
NR1D2_MA1532.2,MA1532.2,NR1D2,-0.06812,1.7794100000000002e-61,FALSE,-0.01442,1.06604e-11,FALSE,FALSE,Low in Both,Not highlighted
PITX2_MA1547.2,MA1547.2,PITX2,-0.02664,5.1685e-14,FALSE,0.03051,1.30847e-5,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
SOX18_MA1563.2,MA1563.2,SOX18,0.01018,0.00262146,FALSE,-0.05893,2.56611e-38,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
Thap11_MA1573.2,MA1573.2,Thap11,0.05086,2.15683e-47,FALSE,0.04116,1.96966e-29,FALSE,FALSE,High in Both,Not highlighted
ZNF75D_MA1601.2,MA1601.2,ZNF75D,0.01581,1.5484e-15,FALSE,-0.01511,5.07055e-11,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
BACH1_MA1633.2,MA1633.2,BACH1,-0.00823,1.20157e-6,FALSE,0.01278,3.1965e-9,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
mix-a_MA0621.2,MA0621.2,mix-a,-0.13557,1.1256099999999999e-49,TRUE,0.04033,3.07659e-8,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
ARNTHIF1A_MA0259.2,MA0259.2,ARNT::HIF1A,0.03569,7.9355e-46,FALSE,-0.02991,5.45503e-34,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
Pgr_MA2323.1,MA2323.1,Pgr,0.01783,9.90609e-15,FALSE,0.03157,1.4142899999999998e-28,FALSE,FALSE,High in Both,Not highlighted
Ddit3Cebpa_MA0019.2,MA0019.2,Ddit3::Cebpa,-0.10502,4.13056e-56,TRUE,-0.07143,1.48232e-48,FALSE,TRUE,Low in Both,Low in Both
Foxq1_MA0040.2,MA0040.2,Foxq1,0.00696,0.0961533,FALSE,0.05271,6.94384e-36,FALSE,FALSE,High in Both,Not highlighted
HOXB1_MA2093.1,MA2093.1,HOXB1,-0.05742,1.11065e-22,FALSE,0.13422,5.72933e-42,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
PAX8_MA2094.1,MA2094.1,PAX8,-0.01498,0.0552977,FALSE,-0.07551,3.35983e-29,FALSE,FALSE,Low in Both,Not highlighted
ZNF524_MA2096.1,MA2096.1,ZNF524,-0.00245,0.928213,FALSE,-0.03006,1.63511e-21,FALSE,FALSE,Low in Both,Not highlighted
ZNF75A_MA2097.1,MA2097.1,ZNF75A,0.00416,0.201527,FALSE,-0.04229,5.96223e-29,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ZNF766_MA2098.1,MA2098.1,ZNF766,-0.01458,1.84949e-15,FALSE,0.06285,7.40576e-48,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
ZNF770_MA2099.1,MA2099.1,ZNF770,0.06304,1.52763e-56,FALSE,-0.04987,2.0961399999999998e-29,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ZSCAN16_MA2100.1,MA2100.1,ZSCAN16,-0.01788,4.5242e-12,FALSE,-0.0357,4.36022e-22,FALSE,FALSE,Low in Both,Not highlighted
ZNF677_MA2101.1,MA2101.1,ZNF677,0.01791,1.07529e-19,FALSE,-0.00246,0.00878037,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ZBTB17_MA2102.1,MA2102.1,ZBTB17,0.10193,9.794029999999999e-35,FALSE,-0.11151,8.99595e-24,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
FOXP4_MA2117.1,MA2117.1,FOXP4,-0.08037,1.11537e-60,FALSE,-0.02214,1.7417000000000001e-19,FALSE,FALSE,Low in Both,Not highlighted
FOXS1_MA2118.1,MA2118.1,FOXS1,-0.0951,2.02106e-80,FALSE,0.02102,1.3639e-13,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
HOXA3_MA2119.1,MA2119.1,HOXA3,-0.05742,1.11065e-22,FALSE,0.13422,5.72933e-42,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
ZNF184_MA2120.1,MA2120.1,ZNF184,0.05447,7.60479e-62,FALSE,0.02903,1.52717e-28,FALSE,FALSE,High in Both,Not highlighted
ZNF213_MA2121.1,MA2121.1,ZNF213,0.11019,4.8730899999999995e-96,TRUE,-0.01638,2.10009e-12,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
BCL11A_MA2324.1,MA2324.1,BCL11A,-0.00903,0.0742175,FALSE,0.02611,3.84942e-15,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
EPAS1_MA2325.1,MA2325.1,EPAS1,0.01218,0.00371855,FALSE,-0.1146,3.17778e-38,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
IKZF2_MA2326.1,MA2326.1,IKZF2,0.07403,2.00924e-117,TRUE,0.03499,7.51389e-72,TRUE,TRUE,High in Both,High in Both
PGR_MA2327.1,MA2327.1,PGR,-0.01159,2.62452e-8,FALSE,0.04007,1.63126e-19,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
ZBED4_MA2328.1,MA2328.1,ZBED4,0.1076,1.00149e-91,TRUE,-0.10397,1.30752e-68,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ZBTB11_MA2329.1,MA2329.1,ZBTB11,0.10358,3.5942899999999995e-103,TRUE,0.04699,7.69088e-50,FALSE,TRUE,High in Both,High in Both
ZBTB24_MA2330.1,MA2330.1,ZBTB24,0.05925,4.33515e-76,FALSE,-0.00492,4.42234e-7,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ZNF157_MA2331.1,MA2331.1,ZNF157,-0.08145,3.13481e-67,FALSE,-0.00901,3.06183e-8,FALSE,FALSE,Low in Both,Not highlighted
ZNF175_MA2332.1,MA2332.1,ZNF175,0.10139,2.11919e-102,TRUE,0.06331,9.70437e-71,TRUE,TRUE,High in Both,High in Both
ZNF35_MA2333.1,MA2333.1,ZNF35,-0.10542,4.40596e-66,TRUE,-0.02939,2.91156e-16,FALSE,TRUE,Low in Both,Low in Both
ZNF547_MA2334.1,MA2334.1,ZNF547,-0.00532,0.0502991,FALSE,0.03438,8.80571e-14,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
ZNF558_MA2335.1,MA2335.1,ZNF558,-0.01912,1.92921e-19,FALSE,0.01383,1.96311e-18,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
ZSCAN21_MA2336.1,MA2336.1,ZSCAN21,0.12459,3.53361e-73,TRUE,0.0438,2.1645900000000003e-18,FALSE,TRUE,High in Both,High in Both
FEZF2_MA2341.1,MA2341.1,FEZF2,-0.00276,0.00542713,FALSE,-0.01338,1.27768e-15,FALSE,FALSE,Low in Both,Not highlighted
ALX3_MA0634.2,MA0634.2,ALX3,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
TBX21_MA0690.3,MA0690.3,TBX21,-0.02843,3.50909e-17,FALSE,-0.01616,1.45373e-7,FALSE,FALSE,Low in Both,Not highlighted
ARGFX_MA1463.2,MA1463.2,ARGFX,-0.05697,2.6686700000000004e-26,FALSE,0.0408,9.80858e-8,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
ARNT2_MA1464.2,MA1464.2,ARNT2,0.06779,3.78569e-48,FALSE,5e-5,0.590159,FALSE,FALSE,High in Both,Not highlighted
ASCL1_MA1100.3,MA1100.3,ASCL1,0.08796,1.18918e-59,FALSE,-0.10694,6.746969999999999e-49,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ASCL1_MA1631.2,MA1631.2,ASCL1,0.03801,6.92389e-41,FALSE,-0.06737,7.75644e-47,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ATF2_MA1632.2,MA1632.2,ATF2,0.01333,1.37272e-8,FALSE,0.01518,0.00312559,FALSE,FALSE,High in Both,Not highlighted
ATF3_MA0605.3,MA0605.3,ATF3,0.03303,3.20132e-14,FALSE,-0.1241,6.67516e-43,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ATF4_MA0833.3,MA0833.3,ATF4,-0.0477,1.7657899999999997e-34,FALSE,-0.02767,5.12869e-16,FALSE,FALSE,Low in Both,Not highlighted
ATF6_MA1466.2,MA1466.2,ATF6,0.09987,5.5459400000000005e-61,FALSE,-0.08795,1.33839e-41,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ATF7_MA0834.2,MA0834.2,ATF7,0.08823,8.03977e-41,FALSE,-0.11386,1.7285299999999998e-39,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
MAFK_MA0496.4,MA0496.4,MAFK,-0.01293,1.30732e-9,FALSE,-6.4e-4,0.420247,FALSE,FALSE,Low in Both,Not highlighted
BACH2_MA1101.3,MA1101.3,BACH2,-0.00659,5.20366e-4,FALSE,0.01149,5.93642e-5,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
BACH2_MA1470.2,MA1470.2,BACH2,0.03621,1.69567e-14,FALSE,-0.05453,5.85751e-20,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
BARHL1_MA0877.4,MA0877.4,BARHL1,0.00428,0.604318,FALSE,-0.09306,7.40779e-37,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
BARHL2_MA0635.2,MA0635.2,BARHL2,0.00428,0.604318,FALSE,-0.09306,7.40779e-37,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
BARX1_MA0875.2,MA0875.2,BARX1,-0.02802,6.81273e-17,FALSE,-0.02555,3.83263e-13,FALSE,FALSE,Low in Both,Not highlighted
BARX2_MA1471.2,MA1471.2,BARX2,0.03045,9.41955e-11,FALSE,0.12948,8.746840000000001e-33,TRUE,TRUE,High in Both,High in Both
BATF_MA1634.2,MA1634.2,BATF,-0.00477,0.00518677,FALSE,0.00513,0.00391578,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
BATFJUN_MA0462.3,MA0462.3,BATF::JUN,-0.00477,0.00518677,FALSE,0.00513,0.00391578,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
JUN_MA0488.2,MA0488.2,JUN,0.00974,0.00118356,FALSE,-0.0406,1.27416e-16,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
BATF3_MA0835.3,MA0835.3,BATF3,-0.00477,0.00518677,FALSE,0.00513,0.00391578,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
BCL6_MA0463.3,MA0463.3,BCL6,-0.00641,0.122391,FALSE,-0.05438,2.6573999999999996e-28,FALSE,FALSE,Low in Both,Not highlighted
BHLHE22_MA1635.2,MA1635.2,BHLHE22,0.09944,9.588380000000001e-82,FALSE,-0.00343,0.41557500000000003,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
BHLHE23_MA0817.2,MA0817.2,BHLHE23,-0.0493,1.73214e-27,FALSE,-0.02974,2.78629e-15,FALSE,FALSE,Low in Both,Not highlighted
BHLHE40_MA0464.3,MA0464.3,BHLHE40,0.0974,2.59664e-36,FALSE,0.00145,0.332869,FALSE,FALSE,High in Both,Not highlighted
BNC2_MA1928.2,MA1928.2,BNC2,-0.00477,0.00518677,FALSE,0.00513,0.00391578,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
BSX_MA0876.2,MA0876.2,BSX,-0.02802,6.81273e-17,FALSE,-0.02555,3.83263e-13,FALSE,FALSE,Low in Both,Not highlighted
CDX2_MA0465.3,MA0465.3,CDX2,-0.07528,1.7114799999999999e-59,FALSE,0.02995,7.50817e-21,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
CDX4_MA1473.2,MA1473.2,CDX4,-0.11034,5.586400000000001e-76,TRUE,0.04198,9.39723e-31,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
CEBPA_MA0102.5,MA0102.5,CEBPA,-0.07724,2.92418e-60,FALSE,-0.03093,7.84096e-22,FALSE,FALSE,Low in Both,Not highlighted
CEBPB_MA0466.4,MA0466.4,CEBPB,-0.08422,3.2003399999999996e-34,FALSE,-0.03105,1.75172e-7,FALSE,FALSE,Low in Both,Not highlighted
CEBPD_MA0836.3,MA0836.3,CEBPD,-0.08871,1.2231699999999998e-63,FALSE,-0.0391,6.358190000000001e-18,FALSE,FALSE,Low in Both,Not highlighted
CEBPE_MA0837.3,MA0837.3,CEBPE,-0.06295,3.8816399999999996e-27,FALSE,-0.04097,5.13471e-10,FALSE,FALSE,Low in Both,Not highlighted
CEBPG_MA1636.2,MA1636.2,CEBPG,-0.07063,2.6607999999999995e-52,FALSE,-0.00947,1.30727e-4,FALSE,FALSE,Low in Both,Not highlighted
CLOCK_MA0819.3,MA0819.3,CLOCK,0.13636,1.31848e-53,TRUE,0.00526,0.0248908,FALSE,TRUE,High in Both,High in Both
CREB1_MA0018.5,MA0018.5,CREB1,-0.02009,3.88733e-11,FALSE,-0.00123,0.256638,FALSE,FALSE,Low in Both,Not highlighted
CREB3_MA0638.2,MA0638.2,CREB3,0.03132,1.70785e-15,FALSE,-0.02504,2.01377e-5,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
CREB3L1_MA0839.2,MA0839.2,CREB3L1,0.09282,4.4225500000000005e-61,FALSE,-0.05226,3.33877e-24,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
CREB3L4_MA1474.2,MA1474.2,CREB3L4,0.05055,4.11766e-36,FALSE,-0.00353,0.825316,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
CREB3L4_MA1475.2,MA1475.2,CREB3L4,0.07982,7.933329999999999e-32,FALSE,0.03569,3.22612e-9,FALSE,FALSE,High in Both,Not highlighted
CREM_MA0609.3,MA0609.3,CREM,0.01006,0.0654881,FALSE,-0.05426,2.88318e-19,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
CTCF_MA0139.2,MA0139.2,CTCF,0.07011,9.237490000000001e-70,FALSE,-0.06403,1.7021199999999999e-53,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
CTCF_MA1929.2,MA1929.2,CTCF,-0.03371,3.0824299999999996e-51,FALSE,-0.02776,1.4737299999999998e-29,FALSE,FALSE,Low in Both,Not highlighted
CTCF_MA1930.2,MA1930.2,CTCF,-0.03186,1.16433e-41,FALSE,-7e-4,0.131807,FALSE,FALSE,Low in Both,Not highlighted
CTCFL_MA1102.3,MA1102.3,CTCFL,0.0413,7.86502e-42,FALSE,-0.08662,2.3455399999999998e-58,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
CUX1_MA0754.3,MA0754.3,CUX1,-0.09496,4.6802899999999995e-20,FALSE,-0.14253,3.95527e-18,TRUE,TRUE,Low in Both,Low in Both
HOXB13_MA0901.3,MA0901.3,HOXB13,-0.06459,4.19445e-49,FALSE,-0.05847,1.04593e-31,FALSE,FALSE,Low in Both,Not highlighted
CUX2_MA0755.2,MA0755.2,CUX2,-0.03777,1.5642e-6,FALSE,-0.04639,0.00434466,FALSE,FALSE,Low in Both,Not highlighted
DBP_MA0639.2,MA0639.2,DBP,-0.11086,5.1253200000000004e-55,TRUE,-0.0316,3.43915e-11,FALSE,TRUE,Low in Both,Low in Both
DLX1_MA0879.3,MA0879.3,DLX1,-0.02802,6.81273e-17,FALSE,-0.02555,3.83263e-13,FALSE,FALSE,Low in Both,Not highlighted
DLX6_MA0882.2,MA0882.2,DLX6,-0.02802,6.81273e-17,FALSE,-0.02555,3.83263e-13,FALSE,FALSE,Low in Both,Not highlighted
DMRT3_MA0610.2,MA0610.2,DMRT3,-0.10466,5.62792e-60,TRUE,0.01534,1.08694e-5,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
DMRTA1_MA1707.2,MA1707.2,DMRTA1,-0.04361,1.72757e-34,FALSE,-0.00248,0.165032,FALSE,FALSE,Low in Both,Not highlighted
DMRTA2_MA1478.2,MA1478.2,DMRTA2,-0.10264,9.37804e-91,TRUE,0.03126,3.54675e-38,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
DMRTC2_MA1479.2,MA1479.2,DMRTC2,-0.02618,2.87725e-9,FALSE,0.05191,3.74305e-23,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
DPRX_MA1480.2,MA1480.2,DPRX,-0.14803,1.13702e-81,TRUE,-0.01023,0.025366,FALSE,TRUE,Low in Both,Low in Both
DRGX_MA1481.2,MA1481.2,DRGX,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
E2F2_MA0864.3,MA0864.3,E2F2,0.23354,1.2499499999999999e-51,TRUE,-0.09097,6.0469e-8,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
E2F3_MA0469.4,MA0469.4,E2F3,0.2524,3.31903e-36,TRUE,-0.22633,4.564260000000001e-18,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ONECUT2_MA0756.3,MA0756.3,ONECUT2,-0.16824,5.068520000000001e-56,TRUE,-0.08179,6.63529e-20,TRUE,TRUE,Low in Both,Low in Both
E2F4_MA0470.3,MA0470.3,E2F4,0.24758,3.69968e-58,TRUE,-0.14054,1.4570099999999999e-28,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
E2F6_MA0471.3,MA0471.3,E2F6,0.00833,3.7758e-9,FALSE,-0.05119,2.97097e-62,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
E2F8_MA0865.3,MA0865.3,E2F8,0.07109,1.91756e-40,FALSE,-0.0943,2.78438e-41,TRUE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
EBF1_MA0154.5,MA0154.5,EBF1,-0.10213,4.4312399999999997e-91,TRUE,-0.0197,2.68858e-31,FALSE,TRUE,Low in Both,Low in Both
EBF3_MA1637.2,MA1637.2,EBF3,-7.7e-4,0.392245,FALSE,-0.05972,5.16174e-60,FALSE,FALSE,Low in Both,Not highlighted
EGR1_MA0162.5,MA0162.5,EGR1,0.09006,5.88751e-77,FALSE,-0.01798,2.48275e-17,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
EGR3_MA0732.2,MA0732.2,EGR3,0.03854,8.01087e-43,FALSE,0.00317,0.494895,FALSE,FALSE,High in Both,Not highlighted
EGR4_MA0733.2,MA0733.2,EGR4,-0.00446,0.00200106,FALSE,-0.0149,9.22579e-13,FALSE,FALSE,Low in Both,Not highlighted
EHF_MA0598.4,MA0598.4,EHF,0.082,2.22504e-102,TRUE,0.06518,1.29971e-83,TRUE,TRUE,High in Both,High in Both
ELF1_MA0473.4,MA0473.4,ELF1,0.07005,1.16151e-90,FALSE,0.07672,6.76936e-82,TRUE,TRUE,High in Both,High in Both
ELF2_MA1483.3,MA1483.3,ELF2,0.08081,2.02515e-80,FALSE,-0.00546,0.0192172,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ELF3_MA0640.3,MA0640.3,ELF3,0.07801,4.60203e-105,TRUE,0.07358,6.77526e-92,TRUE,TRUE,High in Both,High in Both
ELK1_MA0028.3,MA0028.3,ELK1,0.14611,3.39681e-101,TRUE,-0.03179,1.5428e-25,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
EOMES_MA0800.2,MA0800.2,EOMES,-0.10575,3.58786e-62,TRUE,-0.02822,1.00798e-15,FALSE,TRUE,Low in Both,Low in Both
ETV7_MA1708.2,MA1708.2,ETV7,0.08283,6.733480000000001e-88,FALSE,0.0588,3.2590000000000004e-67,TRUE,TRUE,High in Both,High in Both
HOXA1_MA1495.2,MA1495.2,HOXA1,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
ELK1HOXB13_MA1932.2,MA1932.2,ELK1::HOXB13,0.09681,1.9716e-68,FALSE,-0.05819,5.29526e-38,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
PAX1_MA0779.2,MA0779.2,PAX1,-0.01659,1.71766e-5,FALSE,-0.032,1.91709e-11,FALSE,FALSE,Low in Both,Not highlighted
PAX5_MA0014.4,MA0014.4,PAX5,0.00507,0.351759,FALSE,0.0027,0.487622,FALSE,FALSE,High in Both,Not highlighted
PAX9_MA0781.2,MA0781.2,PAX9,-0.01747,4.10173e-11,FALSE,-0.0382,6.34612e-16,FALSE,FALSE,Low in Both,Not highlighted
SPDEF_MA0686.2,MA0686.2,SPDEF,0.06079,7.62564e-50,FALSE,-0.0437,2.36349e-37,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ELK1SREBF2_MA1933.2,MA1933.2,ELK1::SREBF2,0.0362,2.57875e-45,FALSE,-0.0121,3.11588e-11,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
SREBF2_MA0828.3,MA0828.3,SREBF2,0.12077,2.4736399999999997e-54,TRUE,0.04624,3.21401e-11,FALSE,TRUE,High in Both,High in Both
TEF_MA0843.2,MA0843.2,TEF,-0.13311,3.56315e-66,TRUE,-0.03082,5.16528e-10,FALSE,TRUE,Low in Both,Low in Both
ELK3_MA0759.3,MA0759.3,ELK3,0.12889,4.1174e-88,TRUE,-0.03057,2.2663800000000003e-24,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ELK4_MA0076.3,MA0076.3,ELK4,0.10809,1.78613e-92,TRUE,0.01561,4.31155e-13,FALSE,TRUE,High in Both,High in Both
EMX1_MA0612.3,MA0612.3,EMX1,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
EMX2_MA0886.2,MA0886.2,EMX2,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
EN1_MA0027.3,MA0027.3,EN1,-0.07551,1.53547e-41,FALSE,0.0847,4.34315e-31,TRUE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
EN2_MA0642.3,MA0642.3,EN2,-0.10405,3.68213e-50,FALSE,-0.00451,0.860568,FALSE,FALSE,Low in Both,Not highlighted
ERF_MA0760.2,MA0760.2,ERF,0.12261,4.42218e-94,TRUE,0.01095,1.81177e-7,FALSE,TRUE,High in Both,High in Both
ERFFIGLA_MA1934.2,MA1934.2,ERF::FIGLA,0.02306,1.63757e-33,FALSE,-0.00578,7.68316e-5,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
FIGLA_MA0820.2,MA0820.2,FIGLA,-0.00284,0.0141999,FALSE,-0.09324,6.04633e-67,TRUE,TRUE,Low in Both,Low in Both
ERFFOXI1_MA1935.2,MA1935.2,ERF::FOXI1,0.03035,7.84503e-50,FALSE,-0.00458,0.00528902,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ERFFOXO1_MA1936.2,MA1936.2,ERF::FOXO1,-0.02049,1.4315299999999999e-28,FALSE,0.00268,0.681975,FALSE,FALSE,"Up in IF, Down in SEA",Not highlighted
ERFHOXB13_MA1937.2,MA1937.2,ERF::HOXB13,0.0538,4.3107e-39,FALSE,0.03495,3.1100699999999998e-21,FALSE,FALSE,High in Both,Not highlighted
MAX_MA0058.4,MA0058.4,MAX,0.10053,5.5403000000000006e-67,FALSE,-0.00251,0.752143,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ERFNHLH1_MA1938.2,MA1938.2,ERF::NHLH1,0.02602,1.4276200000000001e-33,FALSE,-0.00707,0.228785,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
NHLH1_MA0048.3,MA0048.3,NHLH1,0.07193,3.686439999999999e-52,FALSE,-0.07665,4.41848e-46,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ERFSREBF2_MA1939.2,MA1939.2,ERF::SREBF2,6.6e-4,0.611087,FALSE,0.05008,3.77565e-26,FALSE,FALSE,High in Both,Not highlighted
ESR1_MA0112.4,MA0112.4,ESR1,0.05987,2.22693e-27,FALSE,-0.01168,0.48025,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ESRRA_MA0592.4,MA0592.4,ESRRA,0.06709,3.93448e-24,FALSE,-0.03649,1.82685e-4,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ESRRB_MA0141.4,MA0141.4,ESRRB,0.0984,1.9991e-50,FALSE,-0.02463,1.01612e-5,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ESX1_MA0644.3,MA0644.3,ESX1,-0.13353,8.14882e-62,TRUE,0.04948,1.32777e-14,FALSE,TRUE,"Up in IF, Down in SEA","Up in IF, Down in SEA"
ETS1_MA0098.4,MA0098.4,ETS1,0.12503,1.6308200000000002e-94,TRUE,-0.00405,5.22882e-4,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ETS2_MA1484.2,MA1484.2,ETS2,0.11938,7.942450000000001e-88,TRUE,-0.01298,4.53015e-11,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ETV1_MA0761.3,MA0761.3,ETV1,0.10386,7.11816e-105,TRUE,0.03609,4.24438e-50,FALSE,TRUE,High in Both,High in Both
ETV2_MA0762.2,MA0762.2,ETV2,0.12973,5.2482899999999995e-93,TRUE,0.02593,4.62522e-22,FALSE,TRUE,High in Both,High in Both
ETV2DRGX_MA1940.2,MA1940.2,ETV2::DRGX,0.01264,1.4281e-9,FALSE,-0.05265,4.22874e-35,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ETV2FIGLA_MA1941.2,MA1941.2,ETV2::FIGLA,0.03918,4.621969999999999e-53,FALSE,-0.00293,0.816918,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ETV2FOXI1_MA1942.2,MA1942.2,ETV2::FOXI1,0.04978,2.10744e-75,FALSE,0.01954,2.1504999999999998e-28,FALSE,FALSE,High in Both,Not highlighted
ETV2HOXB13_MA1943.2,MA1943.2,ETV2::HOXB13,0.04026,1.1430299999999999e-21,FALSE,0.06796,3.3195e-30,FALSE,FALSE,High in Both,Not highlighted
ETV3_MA0763.2,MA0763.2,ETV3,0.14747,1.0437099999999999e-92,TRUE,-0.01461,9.20149e-10,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ETV4_MA0764.4,MA0764.4,ETV4,0.14522,6.836400000000001e-94,TRUE,-0.03022,2.77761e-26,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ETV5_MA0765.4,MA0765.4,ETV5,0.14451,3.51021e-91,TRUE,-0.03313,1.41661e-25,FALSE,TRUE,"Up in SEA, Down in IF","Up in SEA, Down in IF"
ETV5DRGX_MA1944.2,MA1944.2,ETV5::DRGX,0.03726,2.7590499999999996e-40,FALSE,-0.01764,1.07675e-12,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
ETV5FIGLA_MA1945.2,MA1945.2,ETV5::FIGLA,0.04236,2.3575299999999997e-51,FALSE,-0.01062,2.69014e-8,FALSE,FALSE,"Up in SEA, Down in IF",Not highlighted
