"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ten1",622.133329644231,-0.0031289331586791,0.139327627812522,-0.022457377677379,0.982083111103237,0.994724417662134
"Cdk3-ps",8.5951590119267,0.268060354191129,0.640764482877247,0.41834458893141,0.675695193387199,0.876966752677697
"Srp68",2038.33398879178,-0.0571766056568503,0.0812856896349767,-0.703403094857272,0.481804578383388,0.764860844693576
"Exoc7",1330.85304820417,-0.186178486842466,0.083857337533398,-2.22018123063251,0.0264064678770757,0.166604277903165
"Rnf157",691.915063116474,0.153422734706386,0.143741737108559,1.06734994158666,0.285813844054153,0.608567391210225
"Ubald2",15.6240954240712,0.205363083251869,0.463660694759696,0.442916739704029,0.657825958913283,0.86915788940434
"Prpsap1",674.453585336172,-0.0240071526360849,0.106581175236487,-0.225247587886104,0.821786670718935,0.937708132524148
"Sphk1",9.6477724759917,1.61058617796772,0.804376926771788,2.00227794254553,0.0452548469396742,0.231577091605624
"Ube2o",456.63733219154,0.037097243947769,0.132640366325429,0.279682912340214,0.779720789327034,0.922671918933734
"Rhbdf2",1139.72090238632,-0.0515707018244106,0.105466193901631,-0.488978505022293,0.62485691475949,0.850664637697782
"1810032O08Rik",92.6367733131849,-0.338251115931952,0.21300625211805,-1.58798679648375,0.112289324811449,0.382587565297173
"Jmjd6",541.438525115975,0.029914713896628,0.114714983709928,0.260774250487376,0.794266602691805,0.925310637707194
"Mettl23",252.234470606342,-0.123044534495773,0.198122475352858,-0.621052882953485,0.53456482890606,0.797885321008384
"Srsf2",4663.70497487005,0.0354400576288715,0.090018497554395,0.393697502087904,0.693804385784727,0.883590742803503
"Mfsd11",3677.56525097427,-0.0269865400829756,0.0711411476894973,-0.379337991576423,0.704436890920954,0.889088889509665
"Snhg20",237.260881451998,-0.306256907719132,0.192168807383424,-1.59368688336643,0.111006183512373,0.380985729553452
"Mir6516",8.83802712490887,0.458436768148056,0.679119086261781,0.675046214164775,0.499646403954283,0.774955578302291
"Sec14l1",3709.17880563036,-0.184790697479671,0.0851608446569843,-2.16990212137962,0.0300142616001155,0.17886747650945
"Sept9",6293.81141180221,0.156372462292898,0.059334614425736,2.63543403469177,0.00840297570238598,0.07791617652806
"Tnrc6c",905.797000288086,-0.0719072342556527,0.113899446927007,-0.631322066925703,0.527829961228009,0.79351699951272
"Tmc6",526.925579391563,0.100229229141181,0.117377110203331,0.853907793159628,0.393156081201446,0.703795848684384
"Tmc8",334.342326437921,0.138142754035526,0.159109932639575,0.868222063473908,0.385272778046074,0.697809354498791
"Syngr2",4039.87923837401,-0.270697970271475,0.101886655870306,-2.65685401055908,0.00788735908046475,0.0748480064141634
"Tk1",1592.22875707868,-0.378761016320246,0.103663590530203,-3.65375166326979,0.00025843623750879,0.00669954705916405
"Afmid",204.358435388117,0.0266060070183917,0.158802313819904,0.167541683609001,0.866943852235344,0.953739186786143
"Birc5",1387.02573373485,-0.239591801036431,0.105895876305437,-2.26252248336255,0.0236651413357192,0.154936099964752
"Tha1",92.188550060833,0.0154752389274713,0.250501293960243,0.0617770817979382,0.950740354695655,0.981762902077452
"Socs3",320.029847322052,-0.460192832863279,0.464257600674589,-0.99124458532202,0.321566164510787,0.642689235417201
"Pgs1",992.246318170691,0.166354527599518,0.123795852916347,1.34378110155216,0.17901918241826,0.490370889969443
"Cyth1",1945.15961717545,-0.360996994638282,0.10540766931409,-3.42476972489162,0.000615320717906925,0.0126213259713434
"Usp36",542.075526003828,-0.0341575836782137,0.124919222665242,-0.273437369761331,0.784517029974001,0.922811058667608
"Timp2",11047.3936482453,0.31180370313072,0.0876640184260659,3.55680367759652,0.00037539448041556,0.00872863807134196
"BC100451",21.9049055178262,0.244094211513476,0.42972543929812,0.5680236476392,0.570018910803983,0.816261205154408
"Lgals3bp",31690.4050388451,-0.345345784546171,0.151582774914044,-2.27826535529515,0.0227107724763397,0.15054845040899
"Cant1",1770.823405112,-0.238919299635752,0.102206243711801,-2.33761941500806,0.0194069998740491,0.136276126482079
"C1qtnf1",108.361189930328,-0.722437171691015,0.240287165883227,-3.00655746234112,0.00264224109756759,0.0362126721403415
"Engase",642.137847826167,-0.219815547673938,0.184522914521866,-1.19126422993871,0.233549871566767,0.554800474784458
"Cbx2",96.552434031537,-0.120111910929744,0.290436324152846,-0.413556779717863,0.679198731375369,0.878001235491484
"Cbx8",110.049472490093,-0.226175521642246,0.233782503280797,-0.967461287599378,0.33331348480759,0.653207845418011
"Cbx4",528.041526597802,-0.314017211591028,0.117611487329208,-2.66995357955179,0.0075861734052009,0.0733025609644531
"Tbc1d16",181.265989448975,-0.0197151067222089,0.205181477166925,-0.0960861915725936,0.923452118089349,0.97242602823075
"Ccdc40",22.063542613598,0.0005534941009081,0.409966205524906,0.00135009689444872,0.998922778859584,0.999743316709806
"Gaa",3065.29412241612,-0.0314369635910244,0.13480452275318,-0.233204071710441,0.815602944243162,0.935427369375149
"Eif4a3",2057.00063659029,-0.0355572939757713,0.0852375734921605,-0.41715516431309,0.676564917521317,0.876966752677697
"Sgsh",1776.19518247591,-0.310091872627292,0.12863965188084,-2.41054657792864,0.015928637281967,0.12009561673483
"Slc26a11",1180.30152297115,-0.218000874106627,0.203132222319814,-1.07319691389682,0.283182775066018,0.607726072699182
"Endov",248.443409259638,-0.0860663266935228,0.147535917337622,-0.583358467867647,0.559652010433481,0.810842392587845
"Nptx1",3286.68374382994,0.467507502855426,0.397328012152976,1.17662860044066,0.239343777176144,0.561105518409626
"Rptor",2760.86399131948,-0.257150867949168,0.12922771125793,-1.98990499364268,0.0466014021815651,0.235500408204143
"Chmp6",975.524480715341,-0.135051065136063,0.131252743456407,-1.02893898885182,0.303508345577178,0.626975495618089
"Baiap2",2061.79087934652,-0.0667123408838087,0.132292752586668,-0.504278122417203,0.614065949004737,0.844606806791279
"Aatk",583.702587210976,0.215732432850153,0.0995222217809016,2.16768103635275,0.0301829632987845,0.179215021848143
"Cep131",341.648488270178,-0.129155898862458,0.119087631224132,-1.08454503238356,0.278123211656481,0.602641510016463
"Enthd2",509.535481844661,0.0731171671437855,0.128365987484378,0.569599226217802,0.568949553402922,0.816261205154408
"1810043H04Rik",210.533138671571,-0.0745255100332985,0.186153370522298,-0.400344671838063,0.688902669591252,0.881482666628664
"Slc38a10",4427.14896121221,-0.0517836840405866,0.108851643065177,-0.47572716940598,0.634268762107759,0.855711504542236
"2810410L24Rik",7.82998225678016,-1.15364817659498,0.654578860475041,-1.7624280988203,0.077996994631459,0.316034380641735
"Bahcc1",258.932618818461,-0.543179091362682,0.172389309270722,-3.15088617536988,0.00162775912611086,0.0256480118704079
"Actg1",31721.0539796174,0.011861770459156,0.094500589832082,0.125520597069639,0.900111419888403,0.964916472529222
"Mir6935",7.52887000861767,0.19823993619001,0.798520314875211,0.248259101862663,0.803933940576324,0.92851334887718
"0610009L18Rik",33.8146880648366,0.140300845611527,0.336369182186204,0.417103745056705,0.676602525750827,0.876966752677697
"Faap100",459.869951426029,-0.347735882774644,0.126712802109884,-2.74428374232534,0.00606430961713095,0.0634772752363604
"Nploc4",2316.78797415248,0.0994730002340512,0.0592051990291908,1.68013961383707,0.0929301550111431,0.349463274276471
"Oxld1",85.4235194004595,-0.299925287024961,0.280599945083182,-1.06887151006409,0.285127571145607,0.608567391210225
"Ccdc137",269.982894460621,-0.046275892041401,0.180090189614983,-0.256959538664126,0.797210007976459,0.926366222881726
"Arl16",224.580702254107,-0.0976505043741641,0.130044480139576,-0.750900801551565,0.452712357920562,0.745082719019875
"Hgs",2097.23670844156,-0.116261304586067,0.103494314828901,-1.12335933406847,0.261284913562141,0.584663982890931
"Mrpl12",1135.75373343901,-0.0893542150166781,0.151987186682559,-0.587906237144214,0.556595229747188,0.808911510593299
"Slc25a10",1559.09341452435,-0.224703593608068,0.120953830633337,-1.85776335012688,0.063202627822781,0.279919310227178
"Fam195b",926.176649119169,-0.230182377330519,0.143507676757379,-1.60397257158358,0.108720098634114,0.376594121882941
"P4hb",14273.0515810116,0.110701596592483,0.0806592551149874,1.3724599419455,0.169920300931786,0.476371133583269
"Arhgdia",24528.1796776332,-0.111086598098374,0.112289252220807,-0.989289677340912,0.322521433104977,0.643123344632531
"Alyref",1333.98267556092,-0.234191216900914,0.089909303359504,-2.60474954370958,0.00919414410459423,0.0830849942895341
"Anapc11",1654.68249936755,-0.0249568168289665,0.114610695956206,-0.217752947233675,0.827621607451602,0.93973333618258
"Pcyt2",768.111490685207,0.0728780438032646,0.111292227293169,0.654834983320866,0.512574004264596,0.784429779738953
"Sirt7",1686.26543957835,-0.179110531582377,0.108330602901886,-1.65336965533734,0.0982556546611619,0.359611563950615
"Mafg",831.874027714431,-0.0412773500931075,0.113304337682222,-0.364305117857673,0.715630178586923,0.891495418927241
"Aspscr1",1138.60389444548,-0.15686278158634,0.108829960724662,-1.44135659465319,0.149483966160711,0.448047390824624
"Stra13",808.602553253795,-0.0764435367583526,0.166044865995558,-0.460378803644537,0.645244346294417,0.863013669552624
"Lrrc45",731.333678379098,-0.227797459037789,0.126584453586734,-1.79956900380113,0.0719287190649096,0.30031838755673
"Rac3",94.7848406600862,-0.409638167445999,0.244035200754341,-1.67860278426948,0.0932294835808433,0.349666482562307
"Dcxr",777.328057471355,-0.527537086249343,0.14224564549416,-3.70863434459933,0.000208380091866949,0.00556776982304147
"Cbr2",107.816341825484,-1.26620692432952,0.237983706420786,-5.32056140890042,1.03447522418935e-07,1.63688910799e-05
"Rfng",454.261158318699,-0.0934948599333742,0.126741015281101,-0.737684322048472,0.460706301404472,0.749862408871081
"Gps1",1333.78371891355,-0.067454214849487,0.0993193193976456,-0.67916509354459,0.497033261866054,0.774446299093655
"Dus1l",798.260003367246,-0.11914080741937,0.104921673092899,-1.13552142190757,0.25615691150134,0.579468215694825
"Fasn",1256.30889829598,0.250838698860533,0.132300585493929,1.89597572772679,0.0579632541646461,0.267509200281079
"Ccdc57",97.5065978136908,-0.334959102502826,0.222479774517082,-1.50557102653441,0.132177330898487,0.419169338799367
"Slc16a3",1635.96272629566,0.0832917898753433,0.117752634977711,0.707345444041308,0.479351831245384,0.762656400090593
"Csnk1d",3540.38315201021,-0.0793522743006188,0.0601146752502873,-1.32001502079544,0.186830002982352,0.501262134312396
"Cd7",53.3503546270003,-0.230337375551456,0.431275079921691,-0.534084593047389,0.593283008710219,0.831432716127828
"Ogfod3",236.506641513078,-0.0194780290680136,0.135230604103542,-0.14403565817912,0.885472312055375,0.960472035163562
"Hexdc",162.327229961389,-0.0322858759405642,0.158028780095523,-0.204303772521996,0.838116122102211,0.942899984459218
"BC017643",1945.65429200266,-0.134576741554582,0.115780824194239,-1.16234050406145,0.24509718005955,0.567515021255333
"Narf",615.967234217868,-0.027122554259962,0.100339886617076,-0.270306805941179,0.78692422980391,0.922976974964463
"Foxk2",1122.94115732008,0.126784403380932,0.105535330666044,1.20134558333009,0.229617175247532,0.550850714749972
"Wdr45b",1326.68531113042,-0.0423503638446658,0.074441010677401,-0.568911725664179,0.569416047501792,0.816261205154408
"Fn3krp",199.180562241436,0.0689947579735164,0.179461405204369,0.384454573366044,0.700641558781738,0.886898324746055
"Tbcd",1522.35623505809,0.0424936573425892,0.12059582237246,0.352364256958649,0.724565104015333,0.894256607305796
"B3gntl1",156.638469886138,-0.13841531543817,0.168991224715938,-0.819068065047972,0.412747580831536,0.720165620056055
"Metrnl",6422.52828331288,-0.125966828910225,0.146054339070642,-0.862465502303898,0.388431408858737,0.700510403424342
"Rab10os",251.310281991174,-0.266670928503465,0.171394975224295,-1.55588533534596,0.119735361126139,0.396399785623968
"Rab10",3329.74480491871,0.0953390053423408,0.111148116490299,0.857765370685902,0.391022035098639,0.702789862168729
"Kif3c",401.729553653756,0.0056539513056924,0.119766905453366,0.0472079601981025,0.962347483276587,0.986943248991549
"1110002L01Rik",136.493647334002,0.0571400548376522,0.211284375076182,0.270441459843159,0.786820647618626,0.922944331432112
"Asxl2",1057.36349836456,-0.0463539737231385,0.160723215221333,-0.288408701003798,0.773033908134743,0.91907153949197
"Dtnb",87.6014094000906,0.345338460928196,0.226440780235137,1.52507185573904,0.127241176144943,0.410595349095094
"Dnmt3a",7066.77711503291,0.492323092496481,0.106059402121829,4.64195613634475,3.45126137658659e-06,0.000232250682213775
"Dnmt3aos",165.5293988706,0.251435621531044,0.212527760763683,1.18307189906651,0.23678065366171,0.559421268996368
"Efr3b",931.318107917094,1.0336895414848,0.256529838389432,4.029509970359,5.58932452925988e-05,0.002020781307552
"Dnajc27",210.493455110399,-0.021261341714908,0.134554672843974,-0.158012659579367,0.874446823138161,0.956658621794388
"Adcy3",1277.57316901052,0.0868268236332272,0.105761079131288,0.820971423007548,0.411662546008969,0.719780495154365
"Cenpo",404.624130822489,-0.227627234196991,0.10981955056735,-2.07273871565694,0.0381966026098068,0.207921452410219
"Ptrhd1",202.059348293007,-0.0261152913067285,0.157531224891013,-0.165778507243857,0.868331260797169,0.953960670072779
"Ncoa1",1256.67542485616,-0.233183124604494,0.0957245756371787,-2.43597971630942,0.0148515172972071,0.114816552505819
"Itsn2",2377.62918038909,-0.0766557895186563,0.177796811205555,-0.431142656602726,0.666364646046102,0.87233605013557
"Gm6682",13.7631923758695,-1.20264116033804,0.494874554293086,-2.43019397523072,0.0150907439510385,0.116162766052178
"Sf3b6",1030.95044817051,-0.130813167776763,0.116993713663793,-1.11812133900359,0.263515173835156,0.586637836288607
"Fkbp1b",303.537337879077,-0.0733599867962477,0.128217780793953,-0.57215143127565,0.567219388267441,0.815823225563997
"BC068281",85.7703262794522,0.248441067084981,0.239883847556995,1.03567234565867,0.300355028062311,0.624044432324205
"Ubxn2a",311.275544401828,0.0915487817966205,0.176241473706551,0.519450841344263,0.603446385089863,0.838170222205387
"Atad2b",461.961384782364,-0.0723152416014082,0.215024697303213,-0.336311328458396,0.736636108091612,0.901361886160722
"Ldah",1227.47306309215,0.127374962105908,0.0780276937708357,1.63243274214926,0.102588356325181,0.367255614724265
"Hs1bp3",1098.01943341839,-0.0305272655180993,0.0823450482659553,-0.370723755234235,0.710843295052347,0.890212940936875
"Rhob",2625.28207855731,0.903436116741844,0.176491829485929,5.11885518651655,3.07395873068654e-07,3.90136595569634e-05
"Pum2",3416.54361333754,0.148084273885686,0.125544722117882,1.17953404482142,0.238185588461341,0.560615018409438
"Sdc1",1381.49543019274,1.39831960811971,0.264826451449442,5.28013572838534,1.29088224952287e-07,1.99089991496033e-05
"Laptm4a",6762.66011089395,0.0664756746682885,0.0680363504784075,0.977061147472714,0.328538880984273,0.649121427715879
"Wdr35",85.3447057978353,0.0223960690993969,0.241051745841069,0.0929097983557566,0.925975221458974,0.973120379487091
"Ttc32",173.303416491869,0.0201288904543993,0.195082839409036,0.103181246056166,0.917819123938962,0.970414744137568
"Rdh14",224.34160221563,0.139416368838881,0.136243528114733,1.02328801057967,0.306171690802795,0.628435963736734
"Gen1",198.29482366148,0.0846730013689632,0.236131684693991,0.358583819357801,0.719906453143332,0.892602132063853
"Smc6",1535.80888936882,-0.0215559926159292,0.128875429018911,-0.167262237495761,0.867163715628438,0.953739186786143
"Fam49a",1658.9544100839,0.0708743904942312,0.152112742535951,0.465933289431558,0.641263252010975,0.860763629227908
"Ddx1",2021.32649088468,-0.0707228162004915,0.0996719701136085,-0.709555716816673,0.477979688769663,0.762180566677222
"Nbas",556.570830692609,0.0266578833805397,0.128206416274252,0.207929401314164,0.835284091922705,0.942149729308113
"Lpin1",641.297890558026,0.346381735430304,0.155482270148563,2.22778928490905,0.025894569722009,0.164718704788296
"E2f6",618.659802971418,0.142943332839528,0.101890383957824,1.40291288821423,0.160642817137372,0.464468933080621
"Rock2",1477.65635691246,0.0816713287865068,0.183054409952209,0.446158761254804,0.655482569236962,0.868291124271726
"Pqlc3",1803.01431806992,0.187017685516472,0.121865288193948,1.53462637546825,0.124875630054594,0.40562698521748
"2410004P03Rik",16.2645640994298,0.0417884213458674,0.538638749219526,0.0775815356886555,0.938160930491498,0.976469569204545
"Pdia6",7290.87631302462,-0.0684996130139595,0.101267216277216,-0.676424370414645,0.498771248663534,0.77475816017047
"Nol10",340.837436114652,0.023989504145573,0.133107241828761,0.180226889356139,0.856974449406006,0.950598751963108
"Odc1",3276.80677443044,-0.478776442942545,0.131432763027901,-3.64274806306027,0.000269742819195704,0.00690814066318513
"Hpcal1",3868.14660100283,0.00950946249424852,0.0834566842195572,0.113944887496741,0.909281482184361,0.967469965390584
"1700030C10Rik",7.22103761610226,-0.81784278889134,0.807296544937441,-1.01306365550557,0.311029756821257,0.633286523581249
"Asap2",125.524625435813,0.641985740145878,0.340249720297384,1.88680754707094,0.0591862156641518,0.270489441729942
"Itgb1bp1",648.824691033301,-0.0635229510669777,0.104277669062728,-0.609171183417663,0.542410978754426,0.801828744501542
"Cpsf3",1672.40755562697,-0.120225128229224,0.0656912038337483,-1.83015565574792,0.0672266665570781,0.289666863083167
"Iah1",565.562735045838,0.196180484178414,0.112519192525828,1.74352907956909,0.0812412393103606,0.323372512171654
"Adam17",4324.071002138,-0.172669891976613,0.0882755209234695,-1.95603367921566,0.050461186792613,0.246701563870742
"Ywhaq",1646.99514136725,0.15628708018866,0.133245061969048,1.17292962214963,0.240824029448943,0.562322724186646
"Taf1b",263.93168579574,-0.115564713236158,0.132818108076937,-0.87009757110239,0.384247084949877,0.697197434047548
"Grhl1",9.44435388214642,-0.251257705779744,0.647125738834116,-0.388267210994294,0.697818299466515,0.885739989655175
"Klf11",315.835354112451,-0.118887753552623,0.270235749269709,-0.439940880782458,0.659979926139857,0.869800862831973
"Rrm2",1952.38944010937,0.0146705060372584,0.102797362393627,0.142712864373725,0.886516956419114,0.960472035163562
"Kidins220",2796.17910745005,-0.0161677274518297,0.119576791098608,-0.135207905340904,0.892447496933325,0.962214069910888
"Id2",3051.98719692513,0.460482373557335,0.120875374516393,3.80956315874648,0.0001392125420788,0.00400984778413263
"Rnf144a",49.6384055562079,-0.23003957225556,0.419554346076103,-0.548295052612405,0.583489323927242,0.825503242304868
"Rsad2",3110.88212282217,-0.445566576225138,0.244231026052859,-1.82436516533614,0.0680968846639105,0.29192850903096
"Cmpk2",1568.23860184311,-0.443708032396003,0.232633748481707,-1.90732443289884,0.0564785881680977,0.263552324105746
"Rps7",7717.24616564331,-0.22985617367844,0.12512694718164,-1.83698379010854,0.0662122884178486,0.28752118237672
"Rnaseh1",388.353879705121,-0.0115238111019475,0.110350161928898,-0.104429489730813,0.916828521197207,0.970226063775998
"Adi1",768.280900630876,0.159630633933128,0.13238933712479,1.20576654736673,0.227907517519274,0.549322491286812
"Trappc12",837.896553601456,-0.171103302665742,0.10196442798284,-1.6780685779411,0.0933337120685851,0.349900907028813
"Tssc1",567.670523991101,-0.14410904008475,0.102030702134706,-1.41240858947035,0.157829688793104,0.459639915251434
"Pxdn",11.7409523685324,4.54050270407646,1.35350453681864,3.35462688196726,0.000794720978081341,0.0153940864816265
"Tmem18",549.197856473105,0.297730535603596,0.115498225797531,2.57779315264565,0.00994334993400916,0.0874456066356386
"Acp1",859.344957267131,0.05629913540942,0.0989844553358957,0.56876744149749,0.569513972723699,0.816261205154408
"Sh3yl1",11.60207767963,0.596434073804356,0.554954381813786,1.07474432737156,0.282489211908886,0.607240033185014
"Lamb1",20.066492251548,5.10992872198012,1.16968600177003,4.36863287604323,1.2502673776599e-05,0.000634719072058676
"Dld",1779.38249293904,0.21543443016822,0.118531999127814,1.8175212748746,0.0691373337280566,0.294443220264614
"Cbll1",407.905602038672,0.0137112967974037,0.165009817584754,0.0830938243438824,0.933776936325453,0.974763723533554
"Bcap29",675.31087081002,0.4488955814316,0.164583115086835,2.72747044066313,0.00638219755293887,0.0657317793617981
"Dus4l",58.0442083772284,-0.186163209173557,0.235983932764434,-0.788880865712966,0.430181640080718,0.730499387141946
"Cog5",318.121397823589,-0.15482459174938,0.204280666995154,-0.757901342436153,0.448510046575835,0.743020694882356
"Hbp1",1963.49940096729,0.137794078987489,0.162168452361685,0.849697194372713,0.395493458685777,0.706035501923444
"Prkar2b",351.299345744753,0.017537726789459,0.162087846813645,0.108198900375439,0.9138379172096,0.968696814275428
"Pik3cg",2435.31362830465,-0.262170180996464,0.166313353547176,-1.57636278389454,0.114942220050157,0.388240355471592
"Ccdc71l",927.587170872836,-0.0219347797572293,0.155193690017551,-0.141338090193929,0.887602860003251,0.960676049874443
"Nampt",2889.92210192422,0.212851698080416,0.145967541223111,1.45821253339517,0.144781970191825,0.441226494451525
"Gdap10",42.910934847995,-0.251332947114031,0.399292454328669,-0.629445771863127,0.529057260126462,0.794049437175189
"Sypl",2133.97918508246,0.133505049949766,0.113210966882879,1.17925898546456,0.238295064696603,0.560615018409438
"F730043M19Rik",16.3551370062759,-1.32796428918794,0.471586504719827,-2.81595057512703,0.00486331478481854,0.0554195108085155
"Atxn7l1",965.233655882294,-0.379362816437062,0.122242244170549,-3.10336920768392,0.00191330784366993,0.0291153217998606
"Twistnb",481.899162949435,-0.0454565874880726,0.122880254714657,-0.369925889180717,0.711437710878292,0.890212940936875
"Hdac9",318.372482748502,0.099257394834091,0.224857936362298,0.441422688653357,0.658907019734644,0.869785821066837
"Snx13",1437.43894281144,0.175134689992936,0.170524834614055,1.02703333733948,0.304404766525018,0.627172093134957
"Ahr",130.201125585712,0.0380217202303339,0.306110233145435,0.12420924266282,0.901149604325638,0.965211314736945
"Tspan13",812.067151038476,0.607772343109304,0.148870206923224,4.08256531424551,4.45412881634458e-05,0.00167497239192415
"Bzw2",504.771334615362,0.0976814885799612,0.130527821326189,0.748357611331418,0.454244483196596,0.74564242099365
"Ankmy2",482.54136812182,-0.136710835457302,0.106735502563817,-1.28083751116984,0.200250745392798,0.519349865672455
"Ispd",35.4651526841823,0.620053105078428,0.321452442424904,1.92891085350294,0.0537419301959263,0.256352548467417
"Agmo",34.7718703272695,1.05781678851624,0.433790742563843,2.43854163937249,0.0147466596547106,0.114091721965182
"Etv1",114.398296903093,0.546428401394737,0.290572500869322,1.88052344857121,0.0600367737114282,0.272562924362761
"Arl4a",254.815034782756,0.0165985289749477,0.135057867207736,0.122899386152879,0.90218677172155,0.965247947546133
"Scin",11.5823186630267,-3.58491543574589,0.804338914489079,-4.45697127313931,8.31257373709547e-06,0.000462245191706321
"Ifrd1",1436.56570726811,0.384147876636427,0.232806604430337,1.65007293318165,0.098928019952189,0.360340506755597
"Zfp277",554.093650103801,-0.0546405302674004,0.132632083510455,-0.411970684778493,0.680360910261542,0.878001235491484
"Dock4",546.224760499294,0.145106650538418,0.241081123010559,0.601899678939452,0.547240917987062,0.803704637603416
"Immp2l",20.3958479283318,-0.243664506350768,0.395318815302937,-0.616374675118981,0.537647263722782,0.799739712343774
"Dnajb9",779.960665794949,0.457883415663718,0.184080033582145,2.48741488554428,0.012867523983235,0.104518608141157
"Pnpla8",886.383957668517,0.25425767368997,0.151847443963127,1.67442840691946,0.094046433814379,0.351060585047302
"Nrcam",328.973136257956,0.138244782769038,0.241801412435692,0.571728599003967,0.56750585617989,0.815953708927091
"Stxbp6",22.4385201340772,-1.2824234004065,0.46099155311986,-2.78188047422436,0.00540449403022869,0.0590290920212163
"G2e3",318.519496192224,-0.050015648384285,0.19561723987566,-0.255681188509134,0.798197021857736,0.926625008301513
"Scfd1",1030.55582133452,-0.113989913270096,0.105999577141848,-1.07538083022308,0.282204260755539,0.60695087608923
"Strn3",790.336021120702,0.24366947247951,0.161344429139497,1.51024410188241,0.13098114917945,0.41750888470036
"Ap4s1",276.974313250659,0.185061939867809,0.144636310108259,1.27949848644017,0.200721572267485,0.520059754653103
"Hectd1",2998.33726449341,0.126848980250075,0.139863960403327,0.906945433865017,0.364435653356867,0.6797603997759
"Heatr5a",3558.57665011169,0.154207758453777,0.132585314383773,1.16308325073935,0.244795727021762,0.567219217452957
"Dtd2",352.178686967074,0.05729363938637,0.129153804081857,0.443607834811105,0.657326140252164,0.8690171107674
"Nubpl",199.263071354315,-0.297771165099654,0.165992604255174,-1.79388212165105,0.0728319856220292,0.302037070394419
"Arhgap5",446.768933330749,0.204336609737837,0.303684185905442,0.672858908107454,0.501037056628913,0.776177431400722
"Akap6",12.1977261077398,0.695955696895043,0.555804101167524,1.25216006041178,0.210511546139816,0.530699912718294
"Egln3",49.4356758935955,0.525510582655924,0.302561965213945,1.7368692799319,0.0824102469325088,0.326663910354404
"Sptssa",1911.08904766701,0.387632294465831,0.139955977126701,2.76967302450334,0.00561125919412494,0.0604926884298338
"Eapp",582.707608529711,-0.0831763209601119,0.08500676007026,-0.978467134747457,0.327843338351461,0.648448577025033
"Snx6",1896.06749403404,0.0331851765834082,0.107878092963636,0.307617382470734,0.758373491894531,0.912538258155171
"Cfl2",305.253501067775,0.377129528086259,0.138446189475292,2.72401522581135,0.00644935331776515,0.0661995963131007
"Baz1a",970.435560877233,-0.0979920624723949,0.100104796695853,-0.97889477534351,0.327631973973233,0.648346672007918
"2700097O09Rik",66.6610183112794,0.481602037148225,0.248533884219667,1.93777214185636,0.0526510279549717,0.25305724836425
"Srp54a",43.4287344331327,-0.389003396359629,0.305061395713459,-1.27516428438889,0.202251099867691,0.521030100497265
"Ppp2r3c",384.676192448459,-0.0576349241669159,0.128387317796642,-0.448914465665577,0.653493360423436,0.867054677490923
"1110008L16Rik",183.154785135667,-0.0244323571974854,0.138854249124647,-0.175956856570899,0.860327837008037,0.95189196931583
"Psma6",2506.53816932456,-0.0475190662445069,0.0767266023273586,-0.619329734448086,0.535699159946372,0.798602096623692
"Nfkbia",1372.55560095057,-0.704306611773249,0.175515019139424,-4.01279967507378,6.00028316173905e-05,0.00213383093479706
"Ralgapa1",787.021325035338,0.170617627983616,0.150441493228618,1.13411283231772,0.256747221551145,0.579942185276075
"Brms1l",283.366589973878,0.0138521631728853,0.160715561639915,0.0861905532453741,0.931314940180603,0.974254420121961
"Mbip",220.575715428856,0.161972973110964,0.174838277521947,0.926415973702511,0.354229845928555,0.671323136225466
"Prps1l3",412.28922083092,-0.0631101808609618,0.150511036017789,-0.419306002607694,0.674992510234965,0.876770655085587
"Mipol1",15.084283524237,0.354356082293074,0.514522782539406,0.688708244451614,0.491006886928128,0.77107595463021
"Sec23a",509.73233796553,0.168871456137582,0.225672056879271,0.74830467924491,0.454276402744244,0.74564242099365
"Gemin2",158.603256944535,-0.0425578017727041,0.181154523874736,-0.234925415399131,0.814266622891646,0.934623130787736
"Trappc6b",991.710633333984,0.186268635313832,0.0813647881957597,2.28930277389377,0.0220617666532821,0.148118818957957
"Pnn",1608.22006930303,-0.241128615172692,0.0973246657108642,-2.4775694158462,0.0132280674630107,0.106806344578743
"Ctage5",2525.65830556703,0.0956055437520706,0.0819283320295178,1.16694117143292,0.243234127702381,0.56524215371463
"Fbxo33",887.786248260914,-0.16453822433881,0.118982624225856,-1.38287607463152,0.166702867534087,0.472131040919414
"Gm527",15.2049123464294,0.632713887582782,0.537167535589831,1.17787067471983,0.238848167643376,0.560793247562689
"Klhl28",160.775537193584,0.188565137136853,0.355257945189668,0.530783729653619,0.595568656138679,0.83271908799767
"Fam179b",449.253054640318,0.14671031899593,0.212574231574799,0.690160410831857,0.490093316444194,0.770589362182999
"Prpf39",649.124528677962,0.127547789838162,0.171490837466033,0.743758627124468,0.457022514055258,0.747512196515919
"Fkbp3",734.177572277634,-0.122447599217255,0.150579375748113,-0.813176430098129,0.416116910936317,0.722629481591802
"Fancm",213.363015289285,-0.131193904660741,0.200882468093668,-0.653087877233606,0.513699627144115,0.784434497471365
"Mis18bp1",500.257444487165,-0.124656454313974,0.206304448494389,-0.604235416268132,0.545687137658949,0.803171307711601
"Rps29",7182.99304468272,-0.274632713496449,0.188059664318476,-1.46034884456331,0.14419422431926,0.44037157426721
