"gene","baseMean.x","log2FC_male","lfcSE.x","stat.x","pvalue.x","padj_male","baseMean.y","log2FC_female","lfcSE.y","stat.y","pvalue.y","padj_female","baseMean","log2FC_int","lfcSE","stat","pvalue","padj_int"
"Nup155",1021.62242550805,0.213640401606971,0.0803978958983252,2.65728846781202,0.00787720076662574,0.102766264819416,762.711712401764,0.176085034314949,0.116175114173039,1.51568634615393,0.129598681771627,0.403571028122185,892.167068954907,-0.0370076246744035,0.140016183063153,-0.264309623821924,0.791541345154478,0.924707411237093
"2410089E03Rik",377.488488998291,0.135602795807561,0.119821814559925,1.13170374113925,0.257759008167116,0.667711571210024,318.309706758527,-0.04643525567015,0.115251514630265,-0.402903647896667,0.687019107644093,0.862722066727177,347.899097878409,-0.182085849634484,0.166088525978614,-1.09631805425216,0.27293961113928,0.597670614744888
"Nipbl",2469.43130530536,0.112052618986339,0.0832338775974108,1.34623812107276,0.178225734628033,0.569072844836849,1949.39612980893,-0.023715087843395,0.0912577452444318,-0.259869316076949,0.794964580540265,0.915682537834863,2209.41371755715,-0.135549743933654,0.124323606535806,-1.09029771344845,0.275582022111653,0.600382252406741
"Slc1a3",9.91989154142894,-5.82014672768413,1.10541988468609,-5.26510044582463,1.40112729609903e-07,2.40461071872771e-05,0.745673158502807,1.65094983507472,1.69473240830371,0.974165494791699,0.329974374195094,0.631219279704941,5.33278234996587,7.46011666725307,1.65580539088718,4.50543083644385,6.62384115243843e-06,0.000397560988183792
"Nadk2",347.525755190824,-0.0378149833274579,0.127632246918529,-0.296280792984835,0.767015652806838,0.942749881314748,300.909223178122,0.200387656946487,0.124504675482588,1.60947897072758,0.107511649669122,0.368620015837109,324.217489184473,0.238114296946534,0.180140343202048,1.32182659760708,0.18622589934467,0.500529521380305
"Skp2",346.754135732914,-0.0860533745949115,0.0991620457633633,-0.867805559399875,0.385500786088083,0.772834714035484,279.681133897086,0.0134175041327381,0.0914387157653042,0.146737670366859,0.883339083771243,0.950939971589014,313.217634815,0.0984889007405467,0.123141381762389,0.799803440005158,0.423824689660742,0.726488466351503
"Lmbrd2",341.54365660024,0.238897604639974,0.177471469137291,1.34611836934287,0.17826434540355,0.569072844836849,127.570624001875,0.56529095317137,0.288284028388034,1.96088196884248,0.0498927931748412,0.250223963135412,234.557140301058,0.324018350897319,0.356777683264304,0.908179984613227,0.363783137124024,0.679528426905847
"Il7r",4009.4082263903,-0.546794617154625,0.186229103460417,-2.93613944863804,0.00332324893311016,0.058771826197311,3680.16314614313,0.72989721486946,0.117267962184391,6.2241826435235,4.84072907841473e-10,1.73440475391907e-07,3844.78568626672,1.27630586246194,0.203987908017106,6.25677215315582,3.93026958225389e-10,1.65125533069591e-07
"Spef2",28.7248732309908,0.102170141518309,0.269226758467432,0.379494750447209,0.70432050180504,0.923303953516953,26.7152058328286,0.103635492298551,0.308737105973285,0.33567553200916,0.737115558901873,0.887394183075661,27.7200395319097,-0.000958057890305126,0.376337958065288,-0.00254573813183873,0.997968797042723,0.999634873086769
"Dnajc21",387.507115199146,0.066943469651925,0.0855444213881078,0.782557980586579,0.433886724765297,0.803791525624789,397.710352467581,0.000204647304015764,0.080417897791022,0.00254479798200608,0.99796954717133,0.999381729390047,392.608733833364,-0.0651543363886796,0.103079638766936,-0.632077655374736,0.527336135279508,0.793413617219749
"Brix1",641.243241106585,-0.0174970637989526,0.086946960099296,-0.201238361628405,0.840512196760698,0.964131127626292,633.472203701118,0.0527013105783027,0.0946291137813639,0.556924908966881,0.577578735113724,0.805318089865559,637.357722403852,0.070265329231602,0.123745103093848,0.567823109560246,0.570155086279188,0.816261205154408
"Rad1",209.050236854169,0.0174303128742675,0.108340549193928,0.160884479578071,0.872184386561106,0.972551605861244,186.176109841944,0.0117997163941725,0.121254716765732,0.0973134630050718,0.922477464813249,0.969160495073261,197.613173348056,-0.00772973812255848,0.146497085623794,-0.0527637672083698,0.957920130845357,0.985169146131495
"Rai14",547.645010777938,-0.240313348398888,0.121889142238804,-1.97157305388259,0.0486583657933401,0.310174544419111,460.766585263745,0.631059699980508,0.129605068966306,4.86909736643533,1.12109161665612e-06,0.000132593573534998,504.205798020841,0.871194570276236,0.183789474229494,4.74017662833287,2.13531992490572e-06,0.000174608979631217
"4930556M19Rik",15.5247949626089,-0.144857636220675,0.383369793753474,-0.377853546578127,0.705539392934182,0.92351460982952,12.5766453146894,0.212604099694698,0.427325574090702,0.497522527518026,0.618820620895461,0.827948687946019,14.0507201386492,0.361319177489814,0.533648176050025,0.677073760776696,0.498359156094109,0.774688435551241
"Amacr",81.9021735658667,-0.302843620958337,0.165296606675029,-1.83212243161001,0.0669331820677077,0.362268651366725,93.2679385375048,-0.0469683438845488,0.169296629106076,-0.27743224500424,0.781448225030162,0.910116816117668,87.5850560516858,0.256630711126802,0.21742857529854,1.18029891321523,0.237881350247421,0.560615018409438
"Tars",1538.17681515291,0.0497469074135793,0.0523785518438845,0.949757212873144,0.342235631380467,0.739386731980671,1673.9434934658,0.0959540013083361,0.0606258613225661,1.5827239269691,0.113484402262045,0.376899397043685,1606.06015430936,0.0462387957382559,0.0682472090527637,0.677519218441702,0.498076580645454,0.774640962792002
"Sub1",1102.81678132895,0.0238613535216434,0.0717656834058518,0.33248974146462,0.739519484662169,0.93361677855541,1183.48319478639,-0.0434326614255644,0.0826408513192257,-0.525559220799801,0.599194496436923,0.817668397684008,1143.14998805767,-0.0669081447354381,0.103968932727979,-0.643539786163759,0.519873907163772,0.788239482430265
"Zfr",1758.19385746317,0.0890608243686232,0.0882509972014835,1.00917640811798,0.312890038835475,0.715871795744053,1251.40435937889,0.210561620577151,0.131031851475585,1.60694989963097,0.108065358844206,0.368888243442292,1504.79910842103,0.122640362467598,0.162851845607949,0.753079352645735,0.451402230967132,0.744208411281461
"Mtmr12",907.103531968927,0.146745486766989,0.0834293943065756,1.75891828038146,0.0785913897454149,0.391103945580822,826.826296139774,0.0195168137144491,0.12518121645674,0.155908484250859,0.876105157627936,0.947002043498094,866.964914054351,-0.124039665325672,0.152095468292936,-0.815538205824591,0.414764304518446,0.722316253336755
"Golph3",2661.17396986808,0.10378534014095,0.0725869182316062,1.42980777624142,0.15277219662455,0.538393115763102,2029.65044820149,0.290332259968994,0.169634573377425,1.71151584366605,0.0869859289491542,0.332599681876521,2345.41220903479,0.188118837890344,0.196625268118802,0.956737858212004,0.338699584517266,0.657246793635554
"6030458C11Rik",541.653739742325,-0.0461518624056276,0.0719496775427985,-0.641446410627409,0.521232687793366,0.846312788649084,453.850626615029,-0.0496195289563521,0.114336356697931,-0.43397857330231,0.664304000577723,0.850280586157138,497.752183178677,-0.0054507377926606,0.125802744519937,-0.0433276540465044,0.965440347175101,0.988647267606441
"Drosha",790.172524228448,0.109934833918608,0.0752696163601096,1.46054728633996,0.144139721626234,0.523740725025913,905.856972359631,-0.0641642643849704,0.0961662701284706,-0.667222138274178,0.504630252219872,0.761288635608976,848.014748294039,-0.174206883837816,0.117430618965314,-1.4834877425731,0.137944870704857,0.429851740324292
"Basp1",9383.30938583166,-0.042857418748455,0.0524880892953046,-0.816517029365152,0.414204487778884,0.793090915711436,10270.1292801749,0.100465571210578,0.0703406928191036,1.4282709934198,0.153213873428391,0.440304648762599,9826.71933300326,0.143349073221298,0.082557829768722,1.73634740185004,0.0825024264918029,0.326791145765971
"Myo10",1531.35726097291,-0.0590323180425197,0.0706040662388673,-0.836103657865849,0.403096590756624,0.787136531789978,1399.3369420884,0.185080669849226,0.114776713333677,1.61252805097461,0.106847080891827,0.367299953718274,1465.34710153066,0.244766418009579,0.135073489999994,1.81209812532118,0.0699710360064055,0.296635581847978
"Fam134b",1498.40694044855,0.217146000005778,0.0979128700597121,2.21774726727295,0.0265720694378197,0.220109222365624,1212.86306493098,0.215189872557218,0.109237858758643,1.96992027308657,0.0488475085864717,0.247391726245081,1355.63500268976,-0.00111652872273456,0.151085946413423,-0.00739002368677861,0.994103667865258,0.998370534406239
